"Python工程师","擎翌（上海）智能科技有限公司","本科","民营公司","1-2万/月","2年经验",,"少于50人","计算机软件 计算机服务(系统、数据服务、维修)","五险一金-员工旅游-定期体检"
"Python开发工程师","中软国际科技服务有限公司","本科","合资","1-2万/月","3-4年经验",,"10000人以上","计算机软件 计算机服务(系统、数据服务、维修)","五险一金-定期体检-绩效奖金-交通补贴"
"Python开发工程师","蓝聪科技（上海）股份有限公司","本科","民营公司","1-2万/月","1年经验",,"少于50人","计算机软件 电子技术/半导体/集成电路",
"python中高级工程师","深圳市华威斯科技有限公司","大专","民营公司","1-2万/月","2年经验","普通话熟练","150-500人","计算机软件","五险一金-节日福利-立即上岗"
"python研发工程师","上海速擎软件有限公司","本科","民营公司","1.5-2.2万/月","3-4年经验",,"150-500人","计算机软件 计算机服务(系统、数据服务、维修)","五险一金-绩效奖金-专业培训-节日福利-晋升空间-弹性工作-员工旅游"
"Python开发工程师","中芯国科（广东）智能制造系统有限公司","大专","民营公司","0.8-1.2万/月","2年经验",,"电子技术/半导体/集成电路",,"餐饮补贴-绩效奖金-入职购买社保-五险一金-年终奖金"
"101026-Python开发工程师","浙江大学常州工业技术研究院","本科","事业单位","0.7-1.2万/月","2年经验",,"50-150人","学术/科研",
"python研发工程师","武汉泽塔云科技股份有限公司","本科","民营公司","1.2-2.5万/月","3-4年经验",,"计算机软件",,
"Python开发工程师","武汉数字化设计与制造创新中心有限公司","大专","国企","0.6-1.2万/月","1年经验",,"150-500人","学术/科研","定期体检-餐饮补贴-交通补贴-周末双休-带薪年假-通讯补贴"
"Python开发工程师","信联科技（南京）有限公司","本科","民营公司","1-1.5万/月","2年经验",,"50-150人","计算机软件","五险一金-定期体检-年终奖金-节日福利-员工旅游"
"Python开发工程师/软件工程师","杭州研一智控科技有限公司","大专","民营公司","1.2-2万/月","2年经验",,"少于50人","计算机服务(系统、数据服务、维修) 仪器仪表/工业自动化","五险一金-员工旅游-定期体检-年终奖金-周末双休"
"Python高级开发工程师","上海华屹数码科技有限公司","大专","合资","2-3.5万/月","3-4年经验",,"150-500人","计算机软件 互联网/电子商务","五险一金-员工旅游-定期体检-弹性工作-餐饮补贴-年终奖金-下午茶-节日福利-带薪年假-周末双休"
"Python高级开发工程师（本社）","大连必捷必信息技术有限公司","大专","合资","1-1.5万/月","5-7年经验",,"150-500人","计算机软件","五险一金-交通补贴-定期体检-弹性工作-年终奖金-餐饮补贴"
"Python开发工程师","上海兴容信息技术有限公司","本科","民营公司","1.6-2万/月","2年经验",,"50-150人","互联网/电子商务 通信/电信/网络设备","五险一金-定期体检-绩效奖金"
"python/Java开发工程师","上海西虹桥导航技术有限公司","本科","合资","1-1.5万/月","3-4年经验",,"50-150人","学术/科研 计算机软件","五险一金-周末双休-交通补贴-通讯补贴-餐饮补贴-节日福利-定期体检"
"Python开发工程师","上海讯析电子科技有限公司","本科","民营公司","0.8-1.5万/月","1年经验",,"50-150人","电子技术/半导体/集成电路 计算机硬件","五险一金-弹性工作-年终奖金-绩效奖金-股票期权-定期体检-补充医疗保险"
"Python开发工程师","苏州易来科得科技有限公司","大专","民营公司","1.5-3万/月","3-4年经验",,"少于50人","学术/科研","五险一金-员工旅游-年终奖金-定期体检-股票期权"
"Python开发工程师","苏州城方信息技术有限公司","本科","民营公司","0.7-1.2万/月","1年经验",,"50-150人","计算机软件","五险一金-交通补贴-餐饮补贴-通讯补贴-定期体检"
"Python开发工程师","上海才扬软件科技有限公司","大专","民营公司","1.2-2.4万/月","3-4年经验",,"150-500人","计算机软件","五险一金-弹性工作-员工旅游-交通补贴-股票期权-绩效奖金-年终奖金"
"软件开发工程师 python/C#/js","上海东软载波微电子有限公司","本科","民营公司","18-36万/年","3-4年经验",,"150-500人","电子技术/半导体/集成电路","五险一金-补充医疗保险-员工旅游-定期体检"
"python自动化开发工程师","深圳市广和通无线股份有限公司","本科","上市公司","1.5-2.5万/月","5-7年经验",,"1000-5000人","通信/电信/网络设备 通信/电信运营、增值服务","五险一金-绩效奖金-年终奖金-弹性工作"
"Python开发工程师","上海创至计算机科技股份有限公司","大专","民营公司","0.8-1万/月","1年经验",,"50-150人","计算机服务(系统、数据服务、维修) 计算机软件","五险一金-节假日福利-带薪年假"
"Python架构师","深圳市有为信息技术发展有限公司","本科","民营公司","2-4万/月","5-7年经验",,"500-1000人","汽车零配件 计算机硬件","五险一金-员工旅游-餐饮补贴-年底双薪-全勤奖-补充医疗保险-弹性工作-定期体检"
"手游服务端开发-c/python","北京时空立方数字科技有限公司","本科","民营公司","1-1.5万/月","1年经验",,"150-500人","互联网/电子商务 网络游戏",
"Python开发工程师","北京汉克时代科技有限公司","大专","民营公司","1.5-1.8万/月","3-4年经验",,"1000-5000人","计算机软件",
"Python数据爬虫工程师","北京木丁商品信息中心","本科","民营公司","1.2-1.5万/月","2年经验",,"少于50人","快速消费品(食品、饮料、化妆品) 计算机软件","五险一金-员工旅游-餐饮补贴-绩效奖金"
"Python开发工程师","中通服创立信息科技有限责任公司","本科","国企","0.9-1.2万/月","2年经验",,"500-1000人","计算机软件 通信/电信运营、增值服务","五险一金-补充医疗保险-交通补贴-餐饮补贴-通讯补贴-专业培训-绩效奖金-年终奖金-定期体检-电脑补助"
